,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
EAnxi3,-0.3167554680659218,0.7010901374002347,0.019690896543255735,-0.05152675660821626,0.6203518211491272,0.11782133127852647,-0.12549313432406436,0.056738794104067895,0.12627311035343822,-0.0920215102736908,-0.014345720454421207,0.039342223826103515
EAnxi1,-0.28616655425743104,0.6811215126034009,-0.09806532920845212,-0.24395829787316675,0.5094803754090047,0.15635226737534427,-0.09983325549450521,0.15075225561607908,0.144104923848833,-0.07721647090551463,-0.01178180771362734,0.004030627496589087
EAnxi6,0.3193958402062822,-0.6071083959651795,0.18083413178051816,0.01321728931147815,-0.626399494165295,-0.07499290123578248,0.11979928982996123,-0.07135761547368547,-0.05555252921591294,0.13125911734562948,0.03386778353493149,-0.03200774651745465
ESent10,-0.041830323722246085,-0.8399689099232515,0.2615252665016527,-0.22240582033396886,-0.3927189693621417,0.03316173331584066,0.04045977031586086,0.11290684566726437,0.0020434525178559624,0.05269914292419309,0.008549553060588433,-0.07624292666802422
EDepe8,0.09976437179556798,0.8119487660567014,-0.35635517752067575,-0.22914246223185047,0.2772360863434647,-0.15716708161342885,-0.05360176580055259,-0.01041985017214262,0.05656163045293732,-0.002670859880166459,0.09423869510637789,0.04011145670211981
CPrud3,-0.18357741450123438,-0.38313167140241156,-0.2823355663340261,-0.16566635034943647,0.4050263200006876,-0.6189901624186577,0.01768561775461126,0.05013675900721663,0.30029433705658765,0.06029766797702038,-0.05186090750109794,0.09681962688532092
CPrud2,-0.011550628519041348,-0.44614831088608325,-0.34739059423712815,-0.10723021342780081,0.31507584114775317,-0.6208568516868523,0.027590453993261026,0.04780406728075908,0.32396235936305884,0.030939423027764437,-0.09989342960642708,0.11570303318088691
COrga1,-0.13877051880775887,-0.4437837416859059,-0.31856560785706073,-0.1543189125776485,0.23221443542746228,-0.5220508146833819,-0.039662928137137274,-0.16498302214385088,0.4580716960086474,0.15401214229806068,-0.10876474514368936,0.07503240093061261
COrga3,-0.3052503135106062,-0.34467176475517947,-0.26713803734390545,-0.2042575538574169,0.41884381296142886,-0.5518638481856587,-0.06712326805230334,0.02950888630911744,0.3029189408323382,0.12693441317039672,0.05001190233956583,0.05700943264850097
CPerf2,0.0178506527771867,-0.3454410119004531,-0.25471256367256156,-0.2545727735635666,0.6240618026641961,-0.40279557678124817,0.01287610733447201,-0.010484525483903294,0.3653530139682202,-0.02892936424064213,0.06296170160415339,0.10199254686493661
COrga4,-0.002153590668579878,-0.32687534333638435,-0.3733187698095511,-0.22282789549745333,0.2739546441049169,-0.48387127862416096,-0.08529862770222393,-0.22100236862231923,0.5095680737300217,0.19542179008824415,-0.10525015051196983,0.06605882334149694
CDili3,0.0822165917283894,-0.5753567439582796,-0.23949988627292568,-0.12380144336603903,0.5647477274246991,-0.3701065115885782,0.014825767695144945,0.031120739572314007,0.18308402547679678,-0.00985973938049414,0.10858707130115496,0.09067299987507584
CPrud1,-0.15005687615736135,-0.5799385063824396,-0.21513922736616625,-0.20922151204033054,0.5119961604611645,-0.34235749628900286,0.08027395647608099,0.06370070169921814,0.14178998819360852,-0.01578282695996715,0.14162930695794307,0.06718962065727806
CDili1,0.2550774997925744,-0.415042765224553,-0.3385973423483659,-0.04441074678126069,0.5172854977106517,-0.39748830978563376,-0.04587583129270088,0.05393710491049625,0.31769061558019895,-0.09207406600084936,0.010599782994931565,0.11358439643348753
XSoci8,-0.7684522773519433,-0.13800068665699286,0.2248903648812426,-0.04138549588225069,0.2734844437347343,0.4969165619236806,0.09697805392392561,0.041858884615190876,0.049661118885674135,-0.03079732095491942,0.015226843194233475,-0.025241902853376828
XSoci1,0.6452967853516699,0.33766094604599484,-0.2458316673021108,-0.08596952027991468,-0.2814211086689553,-0.5312715142625779,-0.10771258228766586,0.022368426252855834,0.0691652409125916,0.04916595923057847,0.0437847275250535,0.019009651180422936
XExpr6,-0.7113420875540649,-0.3295421286864283,-0.0400357499841061,-0.16544703678926778,0.02827574911416777,0.5163329452863308,0.01587766909549857,-0.11618507604214875,0.22954820634454565,-0.05830477555264312,0.005556780351002623,-0.09489909174519369
XSoci6,-0.645445687277119,-0.289799568398569,0.2939191299440262,-0.07400828857132911,0.32055930052166615,0.520364215444729,0.04982889806634459,0.014215693547730114,0.037917128008440326,-0.03644237577765022,-0.02030070264496909,-0.029569167419318997
XSoci3,0.7009951240866414,0.4291487125553897,-0.16013940193007709,-0.13554649635568033,-0.11143133430679557,-0.47381183335730737,-0.026533246739314568,0.099940857809302,0.01801521638553659,0.08789342382930365,0.049376523774889214,0.06253509959540925
XExpr8,-0.7020564454760835,-0.32668176290094403,-0.03434753655569929,-0.19714836446363004,0.00015045066787309824,0.5106807066107247,0.020166495060488475,-0.11214836465424886,0.2563219329246272,-0.0564427347915378,0.011372164798763879,-0.10201540742352903
XSocB3,0.6927130852361298,0.09817547311917559,-0.309679206870432,-0.04490054396275929,-0.3705952335135201,-0.5292290368185478,-0.03281734391222407,0.016814270664964017,-0.01011601431844313,0.09844700159122115,0.027949154431088332,0.02916251617246445
XSocB2,0.8129868938582517,0.11594841823169447,0.12089654159426563,-0.13412875155779322,-0.054382647056036765,-0.5020106318574853,0.013779889223687562,-0.04237493474978516,-0.14396906099881893,-0.002878163920660286,0.021745708673714455,0.05415492949562333
XExpr1,0.7118059771677988,0.4455011150376224,0.01942784954158663,0.009023358069669479,0.03592847319425468,-0.4664405825224068,-0.021243383772529587,0.1434467637508648,-0.1451332131805325,0.08035967849759341,0.011944592300422904,0.09946357293413928
OCrea4,0.6010106553911004,-0.19481693500399025,-0.26546962363908433,-0.07963842891883746,0.42767236584681767,0.23365611278486043,0.4098956339840209,0.22706070060260833,-0.13812212011244934,-0.0494262545606169,0.06320737446575585,0.051472518540411176
OCrea8,-0.4552201171200338,0.09513937012086517,0.3201546725182943,-0.06429696818683964,-0.33635151105325106,-0.2837387945343646,-0.5949071477438661,-0.11479664212695387,0.14537798955939418,0.056485804986519346,0.0909817179398811,-0.03640528380777944
OCrea7,-0.47238819951489885,0.04560786789703082,0.2791653568424097,-0.02929385908328326,-0.35443959480037607,-0.2651336985129518,-0.5991109295847364,-0.13490451877760512,0.1397463970561204,0.050670817730857576,0.0839458482724045,-0.033979133774954
OUnco2,0.6530397673482327,-0.19067273355090714,-0.013979762214611767,-0.25231233613468723,0.3124028305493489,0.3367460671556649,0.19079142678253377,0.27680364550021874,-0.049631570721432525,-0.08646241330204893,0.08345182776220895,0.04179846663137363
OInqu4,0.36311733172406857,-0.3855720733907664,-0.2740229010276145,0.02809120677477956,0.48309949594290147,0.3201048751499873,-0.2085956310010717,0.17070600856529158,-0.23598351501998172,0.260346059960956,-0.13518975459133895,0.05870107106611684
OCrea2,0.7063192716566717,-0.2956383477951227,-0.27385649554840297,-0.07098469248250407,0.3141469045356854,0.17710142568070003,0.3524401688525805,0.18672226461009322,-0.08918492624997489,-0.09674594198314224,0.07824409341817787,0.03942208233221959
OAesA5,0.4284230365368798,-0.2903012680691742,-0.35348582084737934,0.032920215048947814,0.5194235038255217,0.33011637415280903,-0.21213704618090284,-0.05051187735908635,-0.19956514677022916,0.24576499180789096,-0.19833392695815646,0.08543722242882332
OCrea1,0.46274129222016464,0.04450223349394363,-0.2636405594603758,-0.09407406667221692,0.3958494408608119,0.3522619483497636,0.5448787065341832,0.1448475712419247,-0.05914255641915133,-0.042843183731704995,-0.04285381670161073,0.014161210357258102
OInqu8,-0.35471989405123944,0.37506695805316376,0.2864856413591367,-0.14963979319570586,-0.42841397977333895,-0.31838623234675456,0.1772760182335822,-0.15498605930380024,0.2972902571305662,-0.26140547861860874,0.18057081318423007,-0.06175242865143548
AForg4,0.12627000864384225,0.15334116286259766,-0.6526199284945232,-0.5683431652336606,-0.26966610676541747,0.16888405182789937,-0.2113873976354332,0.04512035883271319,0.1717893201528893,-0.13157164516603534,-0.11778794692843753,-0.07406286717672947
HSinc10,-0.17169367562861548,0.3689824505055288,-0.32193390196937477,-0.6320572021184969,-0.1721281879274539,0.32661571997804784,-0.28086432461258615,0.058870229732294034,0.21167218731795615,-0.09083578946789832,-0.16877012739931888,-0.0730830984767346
APati1,0.09195199968002472,-0.40075938913469994,-0.5684229414774122,-0.4418067258772341,-0.5861941426186937,0.0985009110795388,-0.031794114403422453,0.059661082283110095,-0.02136279145090536,-0.03951398162726721,-0.017232726996140455,-0.09520440600292018
AForg1,0.4703434574987262,-0.2244660161299221,-0.46456977671481087,-0.5057423442085414,-0.35112680203444196,0.221904290270415,-0.26060269060663904,0.07745694786759807,0.15819108408159785,-0.04844027826163463,-0.10446887619756685,-0.07833608691225809
APati3,-0.03142707744424462,-0.43219690302544533,-0.6952261089885349,-0.40840692319466065,-0.40247987276643815,0.09693536447937497,0.007181190454068667,-0.0009880910861748702,0.054981059000310695,0.04530128307497812,0.003546163774917009,-0.07715510408807749
APati2,0.10819641870796273,-0.38522217895188876,-0.5708853738787957,-0.37459214086608245,-0.6360161883878241,0.04133744975446276,-0.02077534182333597,0.028915135880287816,-0.05947298331958796,-0.050241155758962625,-0.024102822799447154,-0.09678807190335531
APati5,0.02984924278502671,-0.4755570032915625,-0.5044361389588832,-0.38762199041544887,-0.620558798524784,0.03404936084457206,-0.0003456495398943735,0.031090523861831854,-0.11578344861755183,-0.045558656978658324,-0.02654564281235121,-0.09417916138279565
APati4,0.10089067635454078,-0.46278682738887206,-0.4640022664573894,-0.36503132970489244,-0.6509393066334671,0.007929507472995033,0.00970040045193069,-0.017306871599583797,-0.08269101466650784,-0.028374402284297547,-0.03586294634088125,-0.08341804765867278
AGent4,0.43910248906819505,0.03419242618009397,-0.7439213623997829,-0.42063089485176325,-0.25731038082953595,0.002424278606643815,-0.10152413210938306,0.05455179056982809,0.12061200441827213,-0.05071115801339886,-0.029678322970911847,-0.04040343718691747
EFear6,0.7197167220783679,-0.22825926445282196,0.3126770602433876,-0.08042954710862762,-0.02429462737093609,0.2531867946429646,-0.2275425881038505,-0.09816994683930144,0.3901132231158674,-0.1255542769236228,-0.07040884214370702,-0.06349321248221083
EFear8,0.7296949719896804,-0.1757289561392411,0.348605735028844,-0.053329861006425956,-0.05701847588607851,0.21730081372775703,-0.18227615443286788,-0.09687692553105588,0.4018622751413703,-0.13101890895081408,-0.06913266106005848,-0.0574593602960412
EFear9,0.7463907358575023,-0.4415492297735853,-0.08572689278049214,0.010029819814063526,-0.18411609795229386,0.025180599295457816,-0.23206404029264763,0.02260617686099627,0.341286147763253,-0.19403216224804015,-0.056836407240067374,-0.0625449105579147
EFear10,0.8502754600990065,-0.32464312573587006,0.07895456704497804,-0.00967501686573884,-0.04574634687940877,0.11303667616000888,-0.13533644196555147,-0.07163447787741767,0.32724440783356207,-0.07786809804586893,0.00036197125834529193,-0.044365444295503126
EFear5,-0.759873568721927,0.333906756771589,-0.041613560552930765,-0.14880207117794517,0.15723657475280772,-0.193030128735511,0.2972560168140572,0.1646756106336648,-0.2516446448181203,0.1800317816559138,0.04765366547340514,0.10585718441532477
EFear3,-0.6383125886150877,0.4942934851726557,-0.25992348426779066,-0.15386324850221136,0.27327227381200125,-0.17756858142575563,0.2055789081548303,0.022190762860789817,-0.1325882663190403,0.10849185469590572,0.11591864462401098,0.040206597860203
OInqu2,0.6862746026358961,-0.14412645628946064,-0.1472379189300483,-0.05705357172905826,0.1256496475958946,0.38020825640783823,-0.12156996342223661,-0.14912320988473018,0.3430208299891554,-0.08002558309378975,0.07872623913769689,-0.1150338879548829
OAesA9,-0.722518026395487,-0.22306299078758296,0.389614710248342,-0.1936460657888999,-0.06586463065386633,-0.02484453217466951,0.13534173371572622,0.4182225253610103,-0.08130991069152922,-0.05230346569306332,-0.014292918925554716,-0.03803124099725728
OAesA4,0.43236178205861076,-0.06928594319936529,-0.6738092172855237,-0.07464363510967462,0.1338166726477661,0.2858100417400304,-0.14013532742097606,-0.2256078624782427,0.34857305904093455,0.1010830455171012,0.14048298483900995,-0.05331755143938019
OInqu9,-0.24569360155057143,0.14647952357661326,0.3376466879231584,-0.2320540129544347,-0.4025071968107216,0.0013909836205855041,0.4506039205615005,0.048377107062026914,0.551722511153444,0.13543904650407984,-0.029268662785056965,0.03476163657516445
OInqu5,0.37450645236037483,-0.34575476271334254,-0.09231129338105164,-0.0028700474771945227,0.34784241969691176,0.021399568716048797,-0.511612085116534,0.06722110355704192,-0.5104901444086993,-0.035232721495879776,0.05443239701907806,-0.05652161715810182
HGree2,-0.3290393656855168,-0.00358082517097074,0.1042217265092445,0.1314820976677006,-0.3759239347522227,0.5126543979678132,0.04720810877407927,0.5639305094113095,0.13106288340157143,0.13668383574898868,0.13209826613866482,-0.06340885449160068
OInqu10,-0.3294262101824802,0.45157650125649607,0.20751195641684303,-0.2561299485135013,-0.4965351237492255,0.0035716408141994627,0.17302329545353246,-0.07733769825159857,0.45080709803576213,0.1366417246946929,-0.06319050152891244,0.0073246785317153265
AGent2,0.43582494544255423,-0.1293139159009072,-0.13753927705098484,-0.35369276201121236,-0.5518027071933307,0.36384231175419585,0.044791142031535856,0.026090538124056865,0.2583112959746997,0.30606469976772127,0.1481789474048354,-0.05166970433746913
CPrud4,0.48847699280543283,0.565811079533998,0.3781014822136321,-0.15850420408146115,-0.10704525881009026,0.28041477567482087,-0.08368925652254545,0.09020848143182951,0.29685618853649337,0.0778056039838871,0.054098820771822424,-0.012460450192584264
CPerf10,0.03595469166567698,0.2638045627435556,0.008156817781341728,-0.37741745680785155,-0.5443723167684352,0.5566457459303438,0.052489063567058576,-0.009790349046803294,0.1710116105477201,0.2817127766253984,0.11241939059487431,-0.0878528521758612
CPrud5,0.3298697850785062,0.5939122274445956,0.494748554878999,-0.1424712342017674,-0.16298228747858703,0.29314367624411697,-0.05001769297613051,0.08120258843029865,0.2370807082152547,0.11609287705870425,0.062044851343651196,-0.014981895210767048
CPrud9,0.07613160037311116,0.6886530044709658,0.25255711305930517,-0.2889479716439736,0.14104909250609202,0.38426958774797565,-0.015032815125523761,0.1184014589032905,0.31286551788503075,0.0792454717149134,0.037722923354115756,-0.02458103458620763
OAesA6,-0.21355377975988665,-0.28911647526994483,0.4001684162883208,0.03855196590015984,-0.2839037340092706,-0.3244437297080174,-0.19051984903640035,0.4610697208324471,0.019195060259465244,-0.1521619393769108,-0.14916120813718675,-0.04165882944366145
OAesA10,-0.39050207312763663,-0.26888774270927773,0.657677244129641,-0.054133418128687216,-0.15007531180655775,-0.04444598569362619,0.04092920406641459,0.5488783514115539,0.048011691382951104,-0.07224757912086455,-0.0019098061791765074,-0.052530988274554685
OInqu1,0.2124471848010372,-0.6584318155847322,-0.15501857260542082,-0.1331096593556831,0.2844412234617287,0.11199294958920623,-0.27550134610297333,0.31948659817026304,-0.11508001660348131,0.10134878880435565,0.2730391105419921,-0.11962443333294792
OAesA7,-0.41921056327779754,-0.1395545507390731,0.6250209936205605,-0.152971295145911,-0.3473133278670041,-0.2407887101032703,-0.0855742579774418,0.4019005904245437,0.21879996076267175,0.002876807199425401,-0.007250083641612258,-0.06266105503223925
OInqu3,0.3134157871023383,-0.5747907650883232,-0.23763360758828847,-0.11113023340630397,0.4098498842691316,0.18088309400229102,-0.19822782347343287,0.2972082031134131,-0.1838332446180726,0.1599060981521315,0.09762557855264094,-0.029881806493711142
OAesA1,0.32801802224768445,0.24580050719258853,-0.4700888347613533,-0.06717180104925281,0.35613311708296896,0.34367704324430587,0.15488347304948455,-0.3813186468533601,-0.037774759921147684,0.13261220168303225,0.1521796667451403,0.041631160696037076
ESent6,-0.06207482234407664,-0.6919414478290733,0.49917631656284533,-0.18687503320468146,-0.2222924663327108,0.1004547534647422,0.036310129894446916,0.3207847045088654,0.11127879401489396,0.05295329413287112,0.03194612723333742,-0.06844958177079917
