,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
EAnxi3,0.5562420839233353,0.28909922670890587,0.577991029736752,0.0991726196265498,0.08870576220568077,0.5092470073646719,0.11273954592911084,-0.13477876461007315,0.06661240532899908,0.06470908872869911,-0.03270030385170491,-0.021945130013646823
EAnxi1,0.39396022146402027,0.23285295763636787,0.5894089927647144,0.13608891913213203,0.050402656557039856,0.5338882715905874,0.2559240034795746,-0.16699804697318327,-0.05185598924474449,0.0635119959703745,-0.044038871028529804,-0.050273929598244116
EAnxi6,-0.4275893457992112,-0.26090090146734474,-0.4925498587275309,-0.12364934416622625,-0.17775364874079153,-0.6187949860503164,-0.02769638734554456,0.13654845174368957,-0.038108722032077304,-0.11662540944913377,0.09283466365043472,0.04863589900619717
ESent10,-0.264684189117889,0.09957873782521673,-0.7489410862403943,0.006337552628049636,-0.30809558663025505,-0.47128109037752686,0.16779060220104502,0.005864653525828992,-0.18268488936499194,-0.029780204082717435,0.05988244614852598,0.044484419808573844
EDepe8,0.1100941158462893,-0.14585942503061838,0.7245977742083766,0.1113745818422427,0.4413643529339381,0.4219009034296255,0.21582982379963125,0.033332075230081006,-0.025818542134382134,-0.0264697521294468,-0.11976551533525,-0.07440130857118353
CPrud3,0.07897707138149378,0.22275848166729606,-0.5001200416051788,-0.13156922471662488,0.6959132889862155,0.21618778847041312,0.24175836992865413,-0.12976191546674187,-0.0032610206505904477,-0.053097286240591866,-0.019294796195468953,0.06938253477210575
CPrud2,-0.04917679173107505,0.03659712584585169,-0.5558079093528476,-0.1854878487280712,0.7065455069220201,0.18185647643686034,0.19749062069827542,-0.16034636129039476,0.022517840987094136,-0.004560819047643083,0.019561390125590914,0.07623822556404938
COrga1,-0.0822317446777929,0.1658678953901017,-0.5346292196700126,-0.21848143013248533,0.5734869719005694,0.17763422258338765,0.3187008657486511,-0.03709211528186518,0.25400912805533243,-0.10263374867457119,0.11527799083440954,0.08780885228050819
COrga3,0.10039573659386365,0.34828009438854746,-0.4658003798364163,-0.055215157031583965,0.6109483869438719,0.25132543730387197,0.27308676484911437,-0.1120127303881623,0.05107400336737794,-0.16849809455855308,-0.02847441104453311,0.06485291492474764
CPerf2,0.25285692298920087,-0.002519223972454131,-0.5273846404851592,-0.13890566344585203,0.5143216599748929,0.3874009774059344,0.3572174773505692,-0.14806475215291506,0.03060719118417791,0.03804707407348838,0.061510913706877536,0.07404180507022555
COrga4,-0.05668950434276066,0.016032634990096873,-0.43555628763957904,-0.20318470567781668,0.5936403760262805,0.22875537693323444,0.400603711158378,-0.017546905328370135,0.3147846998835575,-0.13727023617884898,0.11380017172021759,0.0718913037482543
CDili3,0.1607699078634863,-0.06980541212452834,-0.728467093674352,-0.07947080927788903,0.44537815167601325,0.33075069230071297,0.17559911586831156,-0.1201445687617056,-0.03044552134243987,-0.006711611629300668,0.04095256532418264,0.08731129014373504
CPrud1,0.15520034751205788,0.17416187386821297,-0.7065200410544406,-0.08441776568103344,0.37007890747383,0.3291023129352058,0.1984125360014406,-0.06962877974380073,-0.1363546737399459,-0.021312569309798097,-0.05168531598466949,0.030246401587455753
CDili1,0.10380839605495093,-0.27176809442652233,-0.5552620451498504,-0.12256669414809943,0.5407881835714506,0.3326662963212202,0.16853505542270283,-0.25147596926289256,0.0764183053345591,0.12982424955210103,0.08532622645927078,0.0888495349074878
XSoci8,0.2576773302541335,0.7589003523001124,-0.11800504297431816,-0.09388822628238026,-0.5409969129775234,0.26355558717220845,0.04157658221423931,-0.025059485220613947,-0.019340726681955477,-0.0013417928886421972,-0.008828646836307335,-0.012208732502293618
XSoci1,-0.24941860562784798,-0.6343062278731013,0.31992232859835656,0.08887619778124099,0.6004373950238976,-0.23636637164837032,0.11535711849766507,-0.03807310184906761,-0.01167776531326933,-0.02194528452226388,-0.035581542256581,-0.0041847313209705285
XExpr6,-0.07765300949554121,0.7105376623001004,-0.22588239748248964,-0.11882817357001378,-0.5224801736851511,0.2851572764034986,0.22306066895923637,0.00625403144978168,0.13280837828698874,0.03914184902653736,-0.08776358931187916,-0.1002113051785181
XSoci6,0.31888632614323453,0.6354753968527558,-0.29305499118043066,-0.037299177464141006,-0.5936641486033926,0.23116850809533587,0.06535860666473418,-0.010799086108477358,0.005866099433640196,0.008789075386784032,0.012752823253003288,-0.015906944526585746
XSoci3,-0.08804074502587665,-0.7185822517937264,0.3520738213804749,0.059965269709739706,0.5476550182424537,-0.1694561183507829,0.11766639282899582,-0.018237939851213286,-0.12530076233617896,-0.07852404286800267,-0.008291186202450049,0.018443169399671742
XExpr8,-0.09629413922882894,0.6978703008119421,-0.22106093709771144,-0.12603953753808847,-0.5228194552900811,0.27598260118476586,0.2636882304242605,0.0009543695819234548,0.12725424828140572,0.03413834518884704,-0.09802438377203906,-0.11015516049761534
XSocB3,-0.3941653124445568,-0.6840742486277175,0.11035374425288869,0.03766995209404319,0.5678676777420051,-0.2690536420259557,0.03302112872052955,0.024039475105092262,-0.056584062033445896,-0.07434683613319677,0.008149143499835941,0.026223010380986123
XSocB2,0.09028982394930075,-0.7848714483623537,0.019786872539238606,0.08777600348238561,0.44974245444842137,-0.3636292805581553,0.06591013114912744,0.1747815905232695,-0.1440008267444866,0.04192811916120636,0.020117914965332277,0.006475415652667764
XExpr1,0.13417999476007028,-0.7244438478937649,0.33305101915347934,0.12008130559064804,0.5015325361814926,-0.2172420597488747,-0.05956710419269585,-0.021152767336657302,-0.16062907638660873,-0.05735651466324695,0.08813005664600682,0.08211629530061687
OCrea4,0.06822610124397807,-0.6795811238861128,-0.2620946849865036,-0.17777691521694194,-0.056611394253185246,0.40324758960909934,-0.04023673573454431,0.010426702590281573,-0.4259594521382352,0.006234617686766618,-0.02095159245950123,0.003091002641978159
OCrea8,-0.010351204909516671,0.5362275317562503,0.13694351558492898,0.3441439315796773,0.12438527828528491,-0.45877281829812266,0.1811440444675802,-0.12332157900576629,0.3925559274476008,-0.05990596372032313,0.04273265610295613,0.03319738485479945
OCrea7,-0.039194492638915425,0.5431362536123664,0.11828520215139646,0.3445534370419698,0.11248916615352471,-0.4326538705945151,0.15685815899356026,-0.10428150814386336,0.4231444436381024,-0.05964333615105786,0.03683409891422299,0.023912679931950828
OUnco2,0.16207068803512698,-0.7092423857789646,-0.2344361826487151,-0.022150788007218758,-0.23678536369409578,0.20866824128241857,0.1569414908797684,-0.0830690495135401,-0.35042853799474644,0.004079179309811726,0.0023946837618046097,0.028609599337664104
OInqu4,0.07812933341814374,-0.42623417445983947,-0.45493723836137573,0.3635876495961959,-0.16059135836481292,0.48809499175697024,-0.15435828516100075,-0.0997017902819759,-0.05163132564973106,-0.109761840624718,0.19609932410784006,-0.023820813897682664
OCrea2,-0.007077127604799314,-0.7548826206571366,-0.3398287875782943,-0.18118563658523615,-0.044688227939284286,0.31563342030559205,-0.025073241157815184,-0.0043115565940659035,-0.35378502184518784,0.047348603820030685,-0.01812053477971203,0.0029021124557051304
OAesA5,0.09300374396525397,-0.4977810589894366,-0.3835861308112325,0.31855070662403195,-0.11577405354145999,0.5527234134725793,-0.1361601872326798,0.040079588170679914,0.11303472678005975,-0.07572469628317169,0.21620559496006758,0.022727983211686096
OCrea1,0.11059551048140116,-0.5387561716575937,-0.011183800568855757,-0.31657584207372186,-0.1637934715485341,0.478330503554242,-0.007394737017066808,0.0713749963453781,-0.40751854530601095,0.037466586207085144,-0.030434985683897,-0.022151353566821318
OInqu8,-0.05147564104959686,0.4131074919087013,0.4270455154275089,-0.3326713607967906,0.17829760696964891,-0.4666059537981509,0.28648168674262475,0.08178583007285589,0.04159736775001094,0.09104981685277258,-0.21116880411653363,0.037179423739584036
AForg4,-0.5951320861403067,-0.2002031198336684,0.23739565572550136,0.2572066753285882,0.06874965642950219,0.3638191424866073,0.5213623935553249,-0.05405592941629536,-0.02728750812778254,0.18125214115660646,0.02619815028563405,0.007625609275581155
HSinc10,-0.2642004323436072,0.1412391405174773,0.46509857729003945,0.307428502999427,-0.1529472115830078,0.3045823684225027,0.6179979867307801,-0.06567191823551279,0.015555465640796344,0.15663643987277576,0.03739165475795911,-0.03098530352335008
APati1,-0.873708553465324,-0.13849493667630228,-0.24024763659887316,0.16313449382267106,-0.0548639056246653,0.04939371471459934,0.3153389949530145,0.08648455427453618,-0.18724781042681662,0.07684540772660754,-0.025297473698384164,-0.038068933404710716
AForg1,-0.5670446096480293,-0.49919323891885187,-0.12995879881858768,0.2938528798681977,-0.09443811221995727,0.0926236002104236,0.4773002311326098,-0.11121581148437107,-0.013845481049617815,0.12220803609008214,0.1897963510238488,0.07082658197636618
APati3,-0.8338971914855725,-0.01612775018955135,-0.29026793903826253,0.07157999823171242,0.007533726866651416,0.26717149973322263,0.309391847088713,0.09698019072163457,-0.12632438047904454,-0.02071100201780924,-0.09167731679503931,-0.0650621522112204
APati2,-0.8999078997004614,-0.12875768597421125,-0.21712180218556176,0.14758697976934823,-0.03196959521545533,0.012093976535439512,0.258878677980384,0.1160295336574856,-0.17099486401827138,0.09605088138107368,-0.014624787029190093,-0.03893071824095311
APati5,-0.8678479552274467,-0.05057694531340704,-0.3125749434015766,0.15673013524508994,-0.048722032611923684,-0.02757277179330835,0.2390149863433702,0.16784734776581778,-0.2098425970685519,0.09621565751065234,-0.035227520874270536,-0.04074594343080581
APati4,-0.8625587089269234,-0.11041547812496959,-0.30764801355388155,0.10629548415384672,-0.04589411363952899,-0.07539668544111228,0.24077439675020565,0.16845145272777473,-0.16828538804385076,0.09476324312584918,-0.019406108178799248,-0.039361913898490614
AGent4,-0.6399321459041547,-0.5208205746473864,0.08351461926320114,0.15361116222563329,0.23273313090496317,0.3156491680631157,0.36178883432070685,-0.03664645672874552,-0.07878199304194579,0.08737342669808644,0.0147013525771598,0.009796085239941158
EFear6,0.16281648781088554,-0.6859942337531403,-0.26461475508678506,-0.01760778301651001,-0.2964155493259504,-0.2980564794897312,0.2992918292924269,-0.1766599688178246,0.31794179485668733,0.1141543666123736,-0.03424522243769575,-0.06123013132036884
EFear8,0.17708723678324387,-0.7042254136989001,-0.20802208106446324,-0.0665704317693917,-0.285589566889842,-0.32632597501089516,0.2791588233102426,-0.18700351659610445,0.29276037781448977,0.12491216259352239,-0.013629104217680292,-0.048590819021214184
EFear9,-0.21040758147512992,-0.7261503930945029,-0.4664366942942277,-0.014492815713004132,-0.002197695764968183,-0.18958859832873257,0.17392206882174338,-0.27843972659279725,0.24512922908689802,0.13674372697916026,-0.11436397522769287,-0.02126998703320113
EFear10,-0.02213916500379248,-0.8263113077718303,-0.35602870914993484,-0.07477236363714357,-0.10978747933732416,-0.20726969033062215,0.1943018275129458,-0.16488609456878606,0.2354965821514817,0.04220795495366254,-0.0340570001201908,-0.02766849969469344
EFear5,0.14108756731828898,0.7399864073804722,0.34159670458224833,-0.0394509790050816,0.17949848858203604,0.20485220938883494,-0.04968042451781536,0.16161715422222847,-0.4264634011903553,-0.12317915176560891,0.11805629344052104,0.07289554008929827
EFear3,0.08212685172649889,0.5941401284983056,0.4607631081785644,-0.03625447214899863,0.3150658208632963,0.42106853862485627,0.013488820409983022,0.17704979166506393,-0.24425677824742525,-0.12523762260291552,-0.025672805314445674,-0.014635867622632982
OInqu2,-0.03185808351065633,-0.7321392559992762,-0.19484329818753962,-0.051461911587208406,-0.21396806186380843,0.1741290689310896,0.22099389630087932,-0.10453745992428429,0.2841790101409581,-0.0011074159043992589,-0.17197055652758278,-0.07804514384799872
OAesA9,0.1468190999189396,0.7749857591428562,-0.17067371725031721,0.02330247237381655,-0.19962747372357278,-0.18853106904886732,0.1114522270654254,-0.12740392468153272,-0.4431678583307711,0.016685135396467165,0.01400585543644162,0.030839836259495795
OAesA4,-0.34055935236439516,-0.477248931847356,-0.03703477853722727,-0.07681806913519088,-0.011087025163327047,0.5691930691993877,0.2216702139685212,-0.04205667673663352,0.365736670793298,-0.21147778237297848,-0.19274934561300536,-0.06814725433799174
OInqu9,-0.031739866740478524,0.2908801193443582,0.2052715942767387,-0.6100142902184588,-0.2090880625496986,-0.4307341715082015,0.4489121805106396,-0.08515539341613247,-0.11862972784975084,-0.09229225828525543,0.13993779880833923,-0.02730344325822955
OInqu5,0.1087002630595298,-0.38189793511181697,-0.4224300571390017,0.7174493189376608,0.07730366377476273,0.17021288159398992,-0.24506122226207513,0.06320576855116568,0.01645460668413262,0.0043258547606813465,-0.10669932950350415,0.023368270665495346
HGree2,-0.1880844770931919,0.3407619247605142,0.18905228195711649,-0.04249080079471026,-0.5846143875298785,-0.10811900849260822,-0.03328986530597665,-0.4867743243022888,-0.24384536922057928,-0.2614301838209549,-0.03360112282864138,0.030115422792698285
OInqu10,-0.12795016936893802,0.3569307418278699,0.5161027120432642,-0.33658857824653265,-0.1290998391400582,-0.3778460948546401,0.4666393650282495,0.0033260695785700223,0.039270817410572034,-0.05836777721476801,0.1739617849565452,0.018852588519891123
AGent2,-0.46876571120361,-0.4480648131469514,0.030398163526131325,-0.06264573344627877,-0.3833259427541407,-0.21698566121004315,0.4087723892773479,0.00017459824891164025,-0.03036049044110727,-0.3693720711587891,-0.01732259428086456,-0.031650217226891236
CPrud4,0.28371732053909465,-0.4833755687082208,0.5542640884939168,-0.02010217540421568,-0.28749681415417394,-0.27148259532433616,0.3162236564738189,-0.2005402417181883,0.06725546608253688,-0.10288363532970737,0.11523591401316717,-0.0005453971699966785
CPerf10,-0.3345885132485843,-0.049826367909343396,0.4343559955703254,-0.0005429514759507308,-0.5842483893307995,-0.15531080091754396,0.397594099326944,0.08711451076140918,-0.03573288997091512,-0.3092691680931702,0.006404299703889324,-0.0677928402048019
CPrud5,0.3102863136333012,-0.3176443316391271,0.5977789529907949,-0.025904559768341055,-0.3607955631666606,-0.3664605215413401,0.27644812841693067,-0.14111308370449752,0.04060764733011674,-0.13035910462902606,0.14072802761759337,-0.006465103033904983
CPrud9,0.3978672503382451,-0.09021862403993888,0.6468895420412064,-0.012775755515135597,-0.3161224375075661,0.06061691126091563,0.42311985121099505,-0.17312270039689617,-0.012878390112711085,-0.09613755844880387,0.044698201173360895,-0.05676700949214221
OAesA6,0.011170213446453121,0.30595038258464935,-0.24414471703488783,0.1605639419567107,0.10662434765237166,-0.5601615685584702,0.02160573893509495,-0.3737480262407815,-0.1675741200119917,0.11970232270541449,-0.060156018664966976,0.003484363830842771
OAesA10,0.2557845596727481,0.4857543102035823,-0.23650505378754527,0.003920299672963614,-0.2569078047037305,-0.5418680962835765,0.05154912872849866,-0.35273052841765273,-0.34927768554555677,-0.004224203535110555,-0.046538026151460486,0.016683871883838738
OInqu1,-0.014174813959908274,-0.20205477286766513,-0.6963464013690486,0.39980749359055984,-0.0913067569571066,0.22048098450147693,0.0438946129728539,-0.2434857159692787,-0.11643667152894488,-0.22107879836221517,-0.21209267710951057,-0.09115535141879415
OAesA7,0.13284558474175043,0.5314678886422047,-0.07978760015579289,0.01381023869533164,-0.06570286639988931,-0.6729541674631115,0.23775534268606685,-0.33355278038766606,-0.17993364515192264,-0.0321848257114634,0.013100296394370948,0.04157403677115557
OInqu3,0.03583261495225706,-0.33178685393262275,-0.6378593122170348,0.364478367106465,-0.09580694901092937,0.38021962986261143,-0.02981770987509043,-0.17020739030008022,-0.16750443489438308,-0.17662071658608208,-0.04913357969078023,-0.08139244549115177
OAesA1,-0.014812826664376407,-0.4390571530055022,0.177061545492182,-0.09800048831590312,-0.07656503431379674,0.6323896004276155,-0.008656932191049557,0.3342737349608872,0.11769783918854766,-0.11137545990800435,0.02661635504925432,-0.007447998252119146
ESent6,0.05003967807090116,0.1461310052531345,-0.6309241422010408,-0.01810705226374438,-0.3900941917707592,-0.5029472162943726,0.21002118132271808,-0.21983549477069772,-0.23677822207030147,-0.06000535243165366,0.03222549232933666,0.021645594777838086
