,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11
CDili1,0.34788338597126683,-0.27685326858057313,-0.22275254814884163,0.7270534840481636,0.05011904618960381,0.34741930592588566,-0.05766108413971871,0.09525918752679964,0.18196821883553485,0.009342579061396376,-0.01084130350021301,0.04855385868612593
XSoci8,-0.27921980006886427,0.8264018219721421,0.0131393810578112,0.20979016025304714,0.21628135210600627,-0.3591805337656426,-0.07550996173811912,0.023857736090519728,0.022368139595455326,0.026450596588689295,0.010871345425161367,-0.03533570174481409
XSoci1,0.17107348636998626,-0.7376670019720141,0.1168323264216967,-0.2771111574893202,-0.1319460662232691,0.526938457363721,0.04144823494988958,0.0478468094608449,-0.036958212094497865,-0.09024177381354999,-0.02257562968435257,0.04525946307653372
XExpr6,-0.48006466954013793,0.6472850328979468,-0.2992654262697833,0.20681302556613715,0.3329317108821464,-0.1845929257385515,-0.0025930192069257346,-0.04105506783880065,0.12284742859475548,-0.008797172166622073,0.14443572648077224,0.020583198767455603
XSoci6,-0.2775603209391957,0.7668901557771666,-0.05305718779599756,0.33240041786713315,0.06643955685230293,-0.42306748622232115,-0.013015646673013987,0.009299751940171101,0.0008795760739050828,0.04847072577105682,0.006978810976437389,-0.030082483122405614
XSoci3,0.16178759028053982,-0.7546710708756875,0.285828042056292,-0.16760332416444976,-0.1720503674714653,0.4457784462460658,-0.04426460004464527,0.04944984065714955,-0.11978980026874414,-0.09606771485514697,-0.09307857202190876,0.002228768024283937
XExpr8,-0.509593109185473,0.6299626453181746,-0.3183844444468947,0.1951008120256288,0.3146377498708748,-0.1600310859386188,-0.009688121925986646,-0.03124873734819469,0.12014633875630194,-0.0238678439651294,0.1484812307766641,0.022287573523377763
XSocB3,0.23154944530061267,-0.7919311830028487,-0.1215598957185274,-0.2666908910856366,-0.1481362528533906,0.4595929171207268,-0.003501773459205138,-0.011175537601988358,-0.06267404177391624,-0.09691839190469816,-0.05936499726588886,0.01973370005327078
XSocB2,0.30038965058466666,-0.6987260019667518,0.13760377780236233,-0.015535340858111394,-0.5084331975505676,0.3034144083033742,-0.010041494618399824,-0.07620723262930541,-0.21511814136138907,-0.012874138173265475,0.006562068371718956,0.0077309026537751855
XExpr1,0.33582477547759393,-0.6578603037777263,0.42462514838972404,-0.14209201652030284,-0.3039914379020493,0.2630313955372798,-0.020714677156934626,0.062329851465410105,-0.15813630610225932,-0.017261261693104817,-0.168070290911239,-0.0218358071263404
OCrea4,0.021120027829030084,-0.5806076204241434,0.06167992030946152,0.5297572525755592,-0.00024424924055064986,-0.33574541278854014,-0.3915545123357816,0.07741876176932805,-0.2239947713102023,-0.046074420051273254,-0.012682793223965573,-0.07831593126577255
OCrea8,-0.01562677914314836,0.48624212366974406,-0.08785855750142237,-0.36980201750301694,-0.16327369706542727,0.4202710696485169,0.5278595205980191,0.06953991619754392,0.14825534757460784,-0.050774133441709106,-0.07095464769919459,0.0363358340489692
OCrea7,-0.014883152082420505,0.48293583053701544,-0.12387031672965644,-0.36887030693658696,-0.13534526047125536,0.3940468655590599,0.5425471096508709,0.047354531324548664,0.1688501138577941,-0.058384597950475244,-0.05482123021941165,0.05391351843789741
OUnco2,-0.20183461994287727,-0.525718179296839,0.09981241432632411,0.4851704116869028,-0.27342255238194785,-0.31360753462753604,-0.2033360072196054,0.1825396842421664,-0.21860527139681765,-0.03363879103146005,-0.054041517790665135,-0.09431693792915878
OInqu4,0.12145373423614197,-0.34210605109969183,-0.09108253061475127,0.6294103547610201,0.07368888268559853,-0.4541152833153503,0.2850067730229719,0.0849662457887315,-0.13484111696244905,-0.10341882009567441,-0.3056919161132085,0.13968448148601978
OCrea2,0.0179900048580911,-0.6862126918202933,-0.061654407408267824,0.5012588707854182,-0.08050186171146684,-0.2759800022742123,-0.350097482378439,0.06514597200805106,-0.163132783012744,-0.01974149366161367,0.014633140614487125,-0.07913503280509272
OAesA5,0.09366217328169953,-0.40754545486618887,-0.0235763052325458,0.6481068827816765,0.1299268932837527,-0.42501168188527844,0.3468059741180494,-0.09783745440417403,-0.06088263468709231,-0.009814724166024922,-0.24073838948404128,0.10384772594828648
OCrea1,-0.1515273053232493,-0.4516541910364615,0.24763590161659743,0.39960499842460634,0.148218899645666,-0.35424667691910855,-0.5115378427100562,-0.026904140993861233,-0.17716457271107933,0.03190057385658201,0.03720888860386595,-0.06278885031540553
OInqu8,-0.17979177121672105,0.3402574626066753,0.1097243826659043,-0.5367395773520951,-0.1008362170196714,0.5246318579205818,-0.2676120807052835,-0.059582349316364434,0.10774836677221368,0.08251512294201917,0.3025725315607173,-0.17028546389279878
AForg4,-0.5583830454538345,-0.43216180189810166,-0.11780185724825716,0.004564855904197607,0.4778076194094587,0.3240181530796744,0.15348656363694174,0.1566006152686856,-0.1584053084940673,0.2094358655513627,0.009848951913591825,-0.010239946319207816
HSinc10,-0.7275288523010318,-0.003963679667667549,0.18050464414674186,-0.07028480714626184,0.40189755664901816,0.27508435490661876,0.2033229814096383,0.1566511635157276,-0.17203850055426814,0.23710508156339657,-0.03792099666902541,0.0001989630037663726
APati1,-0.39749141604669314,-0.3735567097984763,-0.7078918315099363,-0.13491091848573838,0.29012495539442595,0.1967833605621985,0.03330600549483101,0.06227439283296773,-0.2674136467045098,0.042605716301325765,0.042261589916695395,0.02119594740326266
AForg1,-0.5134252835929618,-0.5904394070612126,-0.3720342164165766,0.0908896677485115,0.11367518705892585,0.16653242293471798,0.19719161616611774,0.15102184254992312,-0.11755982387074002,0.21313088983369105,-0.1636100207983155,-0.055314808430287694
APati3,-0.35756189738941657,-0.2876936410260827,-0.6879839565727575,0.05068913983864985,0.45300326230569404,0.22209582127699135,0.010654502391699367,0.004268049217836878,-0.1785479709812513,-0.05432094943725831,0.07849693768234228,0.019609232622621417
APati2,-0.323596520483692,-0.39859139884241396,-0.7149450106726403,-0.20447644959599373,0.2931882738343091,0.19831243594127881,0.03729105512249166,0.038694689871134585,-0.25762908531780115,0.06938542908733143,0.0556962261885781,0.025061561833332142
APati5,-0.2933006815084342,-0.3011936233497712,-0.7887033859854389,-0.17757191690022495,0.23183468716364475,0.16969320270529273,0.03025247298416757,0.018681227213490133,-0.3097865465449137,0.05225693898667355,0.08010967873307201,0.027661405193790078
APati4,-0.2925531008619471,-0.3492014017340107,-0.7704623550136398,-0.2041911119547167,0.1719478196622488,0.19505846882026454,0.007321944929662968,-0.0056582488622372,-0.25613505840939943,0.04741883838460016,0.06649846823197374,0.024853292416496614
AGent4,-0.31556168176155297,-0.725761142117333,-0.20960940450358884,0.052997333497632554,0.3909352490262934,0.3221837140418542,0.056603350956608005,0.08293164970222004,-0.12411835218944514,0.09720603169252896,-0.016251658077601882,-0.016274427647568018
EFear6,-0.33469083442828074,-0.47671160597231355,-0.05142909533319311,0.25215848395123514,-0.6501872218820319,-0.09411687351718545,0.15342033248498563,0.06442426736604233,0.3305913763421895,0.0363611509882838,0.04437442294510494,0.028715643694798832
EFear8,-0.31090279838017243,-0.5027090211057269,-0.007058454996308078,0.20081442877661984,-0.6716158267999562,-0.0892918743094491,0.10094099261417001,0.05073467913065483,0.32998494642838805,0.0421430904866436,0.03783922337351452,0.027129666996012422
EFear9,-0.11045346736658943,-0.6820962401329101,-0.3865811919600132,0.207235269624718,-0.39303475957535194,0.04526263263279124,0.09033461182121917,0.18935898791726355,0.3277200044702927,0.054977908727211006,0.09399678689375796,-0.007929994222640268
EFear10,-0.1593298935011967,-0.6982579497825947,-0.20213699585531275,0.27265563502382245,-0.5233488879427357,-0.0421583730583862,0.07247183637213281,0.04395453974609395,0.29039186620172025,-0.05151460971582108,0.04050449512661555,0.011525879374899697
EFear5,0.11982302306126749,0.6658386823691261,0.24060590694695363,-0.14988612759288392,0.44993576997202916,0.1652673938384986,-0.2555907974133343,-0.055629085265174204,-0.39473254282972203,-0.019084962883703382,-0.1467644817023394,-0.04389040064125112
EFear3,0.10238157066608065,0.44272493052788037,0.3951201288300391,-0.04390072331782436,0.6209564768367141,0.2519388116984394,-0.18079641743093017,-0.09918015814716918,-0.2955873902146075,-0.09077395354051321,-0.0024503792772798184,-0.010762365181435798
OInqu2,-0.3133148843291271,-0.6390061701313655,-0.010195768984858496,0.38831620274126916,-0.1855162715296571,-0.1751125486181912,0.10031839142012183,0.0013731747329772022,0.29341456181443404,-0.12104344446519374,0.1405573459873546,-0.00260341419234607
OAesA9,-0.07610990393832462,0.8060109800096443,-0.18191996193213938,-0.07319409392420068,-0.05847863833925371,0.031875441390334776,-0.2330978854995077,0.3098479729358018,-0.29906240879394275,0.11032439791881911,-0.10593023596559502,-0.07330012871779568
OAesA4,-0.29246470324392104,-0.6339595182461956,-0.07858334684765705,0.3902709587616483,0.3864645202794886,0.013152906739076002,0.12116920125271968,-0.10977528680179573,0.3026937700862657,-0.16825086890396515,0.09380318855944354,-0.07005127486127899
OInqu9,-0.47219572162894674,0.2879027139963826,-0.011762221080468805,-0.31675071087911644,-0.22804905993770097,0.33714503047791017,-0.5608015354920335,-0.13743853793742164,0.1866714211883169,-0.06494587085467142,-0.14268610410876706,0.09657520426354696
OInqu5,0.3582507158941018,-0.28777175037497577,-0.10543642227130533,0.41165023386035104,-0.12218248364552385,-0.29776842958589367,0.5952772623871913,0.19194101581221668,-0.3183314761704008,-0.011439218101563075,0.036559671665065775,-0.10989550606841889
HGree2,-0.4336487006312017,0.277355194830328,-0.09949968089657323,-0.37111276625799017,0.07399564200946099,-0.3688919401570085,-0.20924184528237325,0.4570513532155042,0.10641634469413881,-0.26401808045402436,-0.2916685001213585,-0.0653637849497974
OInqu10,-0.5309957617434744,0.28098319855537435,0.15792996252896443,-0.5313574317554836,-0.016807875285784476,0.420152435172337,-0.27011625670895817,-0.14815513246201686,0.1632528131274528,0.05431184191770888,-0.111463341893371,0.031254204575636456
AGent2,-0.6260985661014634,-0.5159861659375676,-0.2734639207159416,-0.18714477628944357,-0.1879628788227217,0.023274293418803823,-0.0863174323739037,-0.08205217312997183,0.020088372576310708,-0.3547723899713756,-0.14752109650944772,-0.07431459615194905
CPrud4,-0.4821090524109943,-0.32450557039420447,0.5658664153000666,-0.2130087888734027,-0.44958447023627124,-0.013990202501597339,-0.018888855104825557,0.08286194990282862,0.13903725425811814,-0.06384250950179864,-0.20093261331116422,-0.03605776969009141
CPerf10,-0.8313696164717682,-0.13145362636093325,0.04198979919772078,-0.415446298342719,-0.0033961417044575783,-0.09153565791579514,-0.03956686031242637,-0.10891485510115449,-0.06318613263898964,-0.2533360783744774,-0.15519460459865203,-0.0449834499106281
CPrud5,-0.49415897750009163,-0.14680728600051612,0.5864819295939055,-0.30791373717701515,-0.463445909967863,-0.047541373504291065,-0.03456942866656022,0.03767501974785043,0.08823722683191665,-0.0770243568909045,-0.2213707086848942,-0.02003217099539411
CPrud9,-0.5955741045488925,0.00935863492484943,0.7024509823707155,-0.030681352645507188,-0.08926829130707166,-0.009639426835836542,-0.07084301075484906,0.09369065611926658,0.04494373937520829,-0.07365895082875247,-0.14834428008195427,0.0005459598259680501
OAesA6,0.18427022056458475,0.34098585929165276,-0.31312313053374397,-0.2526422051522252,-0.3810918722385821,0.20818789476878316,0.012887560945783584,0.4930408925618837,-0.058085271661942696,0.08797842089613828,-0.06580634039811416,0.04407325757465159
OAesA10,-0.042060891100442845,0.6410584262320747,-0.17749231061201465,-0.1372055651437802,-0.4542851834751397,-0.025438469803759804,-0.21024160423598745,0.4624766079268436,-0.12812787436506498,-0.03073551399557157,-0.13046933713710354,-0.014367167235352862
OInqu1,0.0979702913058764,-0.15430917081578993,-0.40470585075115306,0.634468306871607,-0.0716194787255765,-0.20102330252295908,0.22888883125319093,0.32843145553338504,-0.18168127394380673,-0.34306194236426607,-0.07424542831488631,-0.07781902102355218
OAesA7,-0.08219355192625535,0.5878443880944555,-0.1894087330235074,-0.3077004399997141,-0.4628221925526974,0.31672299988160785,-0.11360223668561815,0.3831899897326247,-0.04123652582422061,-0.03504472640841517,-0.1643034365426582,0.008833305354187138
OInqu3,0.11593642319699808,-0.2443571049116539,-0.30858752727569644,0.6821295428558316,-0.012226342999479356,-0.30537070148521084,0.22075766120586798,0.24717184964127054,-0.21855720983356097,-0.26853627039045963,-0.17597117530178,0.017305746836389704
OAesA1,-0.17585137589952465,-0.44607149269664037,0.30487232729695596,0.34716908948305797,0.38871180144257356,-0.22609613098969608,0.014575990619516428,-0.41629451950817437,0.021325200548741374,-0.10287057866631265,0.06480005998711674,-0.04873319150565474
ESent6,-0.18154093537371468,0.31138190965862755,-0.562459334967888,0.0906506907309512,-0.5742959985355959,-0.05227878290277347,-0.12416392484698528,0.22299790123266996,-0.10909371833046277,-0.13210361140713728,-0.16297542770201479,0.007483150730541482
