,F0,F1,F2,F3,F4,F5,F6,F7
C6,-0.41943988448558306,0.6389298483323929,-0.11290954769211532,0.35485464403970973,0.33637052826098257,-0.011645175398934364,0.2644152394946938,-0.27074970713050656
C7,0.22127323437156374,-0.7909895326161119,0.296395831023871,-0.3124462998167113,-0.027319249237910556,0.061832721108271246,-0.06846288895768113,-0.23727931255341267
C8,-0.6703048073947804,0.6306475088034748,-0.03996936135434368,0.1434091515270779,0.18490124357170068,-0.10244356210095634,0.21809694170103847,-0.017968537769371795
C9,0.3961624245249356,-0.7475845474337981,0.16622986364363002,-0.4342122131039201,-0.02150362070736741,0.01943221108680621,0.023770963009677067,-0.12594829908911773
C10,0.4463762416540837,-0.6604096406680202,0.4506722237949986,-0.09158490901796117,-0.0007773983276281371,-0.11563793087739559,0.1971091665245442,-0.12243477152488433
O1,0.27114663888813134,0.011337999373591557,0.7131164807793074,0.5020752447139313,0.060096068556668054,-0.2801520569890247,-0.1715798588580916,-0.27309992623477586
O2,-0.41095754811852303,-0.028879015929152558,-0.49501754310328233,-0.6248016463487309,0.07217186499948762,0.13046093763216313,0.2502569668472674,-0.26909377450268196
O3,0.11349287176967435,0.11544176915343589,0.5637820549229401,0.5231943364240111,0.34392834547438955,0.45727407267383535,0.20298710704557676,0.1210870834174583
O4,-0.317229600765,-0.03842386465414055,-0.4032815945216532,-0.6972050463863662,-0.11751081329989095,0.02654426689686473,0.3030018081087242,-0.30827153064364116
O5,0.5062908955778392,0.02041639341122153,0.6995405484576889,0.29226904981064905,0.12358800968159231,0.12728076152081158,0.2814279451162753,0.003466428485948888
O6,-0.3266398749683685,-0.09969569249727465,-0.4367235182801437,-0.4744990727150916,-0.21716848285143306,-0.5379439114783485,-0.079970145105151,-0.27665485326839934
O7,0.4738067236274431,-0.15625665388741855,0.6101007287080104,0.3674612026969077,-0.06484523906581834,-0.3149827415286743,0.19493738958773887,0.03804257567066429
O8,0.030294829998245166,0.10267631582911696,0.7567464738420004,0.4560028089726605,0.1273294506077338,-0.3379170036708956,-0.17435342094633743,-0.29261063797284387
O9,-0.02224454248557241,-0.3590930716759842,0.4379047891242876,0.5696321156211772,0.45351835982804567,0.00709144449722295,-0.05792622702888373,-0.21158835020941286
O10,0.4340598223878613,0.10389817058235269,0.6780564944753545,0.4138842514706302,0.23511337298763968,0.21839587108954392,0.21304251707134003,0.03470338939379522
