,F0,F1,F2,F3,F4,F5,F6,F7
A4,-0.3834282843275648,0.1235992282783252,-0.646212957730593,-0.2862051702491188,-0.4987548593675237,-0.04214387065841192,0.09221517073619155,-0.05464806637757025
A5,0.4903285185352186,-0.019399927226533352,0.5579144689613194,0.3454951496368491,0.4907116306026989,-0.09428378015250838,0.16148013792489313,-0.056694102630658105
A6,-0.2073901142200695,0.051537912912897554,-0.7043172651840465,-0.21375892569647104,-0.5098167033999429,-0.15963077932357386,0.20345583495959352,-0.18148578809627913
A7,0.675008431494721,0.09229193863681182,0.3933254964436566,0.2845192204032052,0.46400252118327695,-0.10632984910575699,0.15509795662898063,-0.12314694406998615
A8,-0.5499047859299853,0.11319343237399489,-0.5872953082210712,-0.25347673121267306,-0.4560687438979277,0.04459355313874778,0.14239525035413586,0.1053935664061747
A9,-0.4191319953468101,0.1125318595348668,-0.5816710061453393,-0.18511543172813183,-0.5836779215675265,-0.09650237240790367,0.1344133910462324,-0.0867404378995481
A10,-0.8166039348174569,-0.047085831089401876,-0.283757388407635,-0.018762926370346364,-0.3461864183171742,-0.1359887153586024,0.30200673612025475,-0.035530889333134204
C1,-0.5335840145598628,0.429720925989996,-0.2697286680146043,0.564464107933181,0.2925218303032381,0.09630186607073903,0.12170974677224967,0.028140976332290405
C2,0.2472334557297564,-0.16700185388896413,0.3907600792796483,-0.5347547887096803,-0.5030421576249814,0.22958748419457015,0.3689927490817974,-0.0057033870502447275
C3,-0.3817143865376856,0.6902911655692466,-0.18767750138899553,0.39736053386785586,-0.0036570263358152682,-0.0026710709159928603,0.18298619064613256,0.2564419511196272
C4,0.644089999486681,-0.19176415397340368,0.29114395427597284,-0.30242136160697997,-0.5271981757817873,0.0533956758065645,0.2122367220931485,0.10298000256061271
C5,-0.48783956203104184,0.15377629192511325,-0.46203116404819594,0.6040851650849648,0.3202589902827855,-0.13048962128047517,0.030814139049411302,-0.058778168214848686
C6,0.42170693536621656,-0.216967622905592,0.3468878541125466,-0.5018446122706459,-0.4714356226049401,0.1137779984899804,0.3649723370623776,-0.07135772516484941
C7,-0.2326876193222563,0.4441487743648891,-0.4334837017270595,0.6543467361324208,0.17442894342614707,0.18769949661650656,0.004611049495413302,0.18960440271642312
C8,0.6706984592325237,-0.28494390129055885,0.4068045265675527,-0.27997459033838007,-0.30588597178980764,-0.10354805537233529,0.22768208496915698,0.13209981362292467
C9,-0.4115607117344834,0.28209820457743146,-0.5107604395466141,0.6543713474498868,0.1724565766139492,0.09845187802256382,0.06837841667312945,0.048328326524103675
C10,-0.46818565780002097,0.5755740628419662,-0.21825721022644118,0.5138308538427552,0.05870477602198511,0.12251343690441328,0.26104269076224146,-0.03636445176046813
O1,-0.3161213495863405,0.6354845373511018,0.4947820410519518,0.007991655499483077,-0.1983842964078348,0.4010102698215953,7.641118374170837e-05,-0.00022748207447707616
O2,0.4506033483317772,-0.5901126920764409,-0.45324978587277076,0.20263637117726968,0.0650419219053144,-0.05532058672810566,0.2826261020926937,0.25026089413041175
O3,-0.15353775488248614,0.5366017747908204,0.39253020937709987,-0.11301581171951339,-0.444649616996486,-0.4407037338375598,0.05473973064342751,0.15037203712940234
O4,0.3587768796473299,-0.5947806791906404,-0.36922118474171095,0.3099244022354587,0.21421435549041862,0.025664889215144007,0.37296302665251285,0.19416230369528364
O5,-0.5451136794952173,0.5137741642748951,0.4184151562748559,0.16061182627036832,-0.24587047048005262,-0.14137545446504501,0.2622074844210013,-0.09921980828496134
O6,0.3700668971402541,-0.4454071424959608,-0.3530375734326867,0.1361031448971578,0.3038700377752806,0.5159366204877727,0.11867873919205951,-0.0697274367876045
O7,-0.5134179633246445,0.5952114424305157,0.3275820062174908,0.12034131956989995,-0.026614612347535416,0.1321388361391791,0.24825534167616278,-0.23057091313433783
O8,-0.0811013511820106,0.5943974588516101,0.5767166024061191,0.04880195419617713,-0.27737827692636596,0.42724036535863175,0.009421037287412093,0.043966792527127756
O9,0.005453974665186581,0.7565282987360272,-0.059402192784676816,-0.07436166051490717,-0.45569926043654985,0.18695118329530194,0.0184952524158872,0.1586512163834091
O10,-0.4662433967679692,0.5315758929732662,0.46163199668491994,0.029855730837301437,-0.37016061402367145,-0.2185207856226139,0.1586597515797937,-0.017406913634909156
