,F0,F1,F2,F3,F4,F5,F6,F7
A9,-0.4018056614841139,-0.7907137863140801,-0.315069448913453,0.138360880012326,-0.06258510577207349,-0.19712888461592207,-0.010479157996831103,0.09819545320299307
A10,-0.8090194888437554,-0.4018107605952864,-0.11329215551200657,0.12540846582924509,-0.11876153233653344,-0.3254512023384416,0.04847960234780504,0.12166041178781875
C1,-0.509322978263077,0.019929718120009925,-0.09383577727361071,-0.6682329543044135,-0.46025547517306525,-0.02732225272903544,0.16791988575328765,0.011963171598562462
C2,0.255862102821021,0.027212551154231275,-0.2452766811492255,0.7095517963752055,0.37657561838332704,-0.09188023588035435,0.42854879080301145,0.07393364415569888
C3,-0.37267848487020294,-0.05680336212906102,-0.48878951950752714,-0.5532081708235045,-0.4047533132179841,-0.11842014647837294,0.181543003931703,0.11917208384794656
C4,0.6397325669256009,-0.02322539816743554,-0.17696524827910382,0.6737811176142147,0.1412126911094387,-0.10692663298686143,0.224104441317141,0.06106406701486649
C5,-0.4838757418872068,-0.15742014473023455,0.1737561619657651,-0.6251385851517737,-0.5008470526478551,-0.1329858757095935,-0.10376539598894875,0.010007133817072819
C6,0.3918856772529775,0.004023216037018182,-0.18009830383735917,0.7157417919515705,0.36173638093869565,-0.1706611269247836,0.3293444430438385,0.03583004254089555
C7,-0.20210201346434195,-0.14168267064505108,-0.11338567195647473,-0.6602611161400478,-0.5997983852656738,0.10863464567798482,0.20611932918047032,-0.1565903825561272
C8,0.6666338188670586,0.16516854240285614,-0.006276241725790216,0.6012054260937333,0.22294866451486517,-0.2144101746027738,0.08188571019254227,0.17070392344488494
C9,-0.39992687021098844,-0.2269195212266354,0.03783409396136252,-0.6135066613048451,-0.599578367023658,0.011591890531203755,0.14972853231246303,-0.08908732787066731
C10,-0.45178791248398775,-0.028494202076491396,-0.37188373337054226,-0.537043409297966,-0.48033167992043546,-0.13164506914507407,0.2111148184837301,0.10591192454588141
O1,-0.2951602838413254,0.4015104321370387,-0.7247406712437289,0.0011384626459582893,-0.02714360145742821,0.2860424754743286,0.27974458463018054,0.19138622016819
O2,0.4314361616746494,-0.354143548036333,0.642599241361603,0.04337650378471798,-0.21887514839435646,-0.20464982867246323,0.2997109101384111,-0.15179233497378258
O3,-0.13640457802959913,0.18598337285064376,-0.7840531718692768,0.2098063579597324,-0.018508771209036504,-0.30090287878210076,-0.12857253786932443,-0.33994297936076046
O4,0.3448317998987336,-0.18533425920776436,0.712047147087246,-0.06608887578514877,-0.24473104617821156,-0.21719437076611364,0.37938964232606365,-0.06828934348497485
O5,-0.5144076380472716,0.34096896766385204,-0.6427754445076403,0.021572009717720816,-0.1746838076213498,-0.2742593620148012,0.0747108317208874,-0.08476681568809105
O6,0.34444912193432947,-0.18532273371385247,0.6357809559864149,-0.1428951104598617,-0.057000596095869466,0.2335612498828586,0.3278283440325722,0.4071425686110449
O7,-0.48947284784191,0.33238208056264223,-0.5833066462910763,-0.198329874958869,-0.07702516553735406,-0.12698751186765017,0.10512494902995995,0.33210694055869794
O8,-0.05479711777017117,0.4499722568165413,-0.7254409247890035,0.12179880633999232,-0.07235371912512462,0.29880839995976227,0.3022593488975779,0.24620965625651658
O9,0.018250405757661407,-0.17513714414970413,-0.8798774379072676,-0.06000508414931473,-0.09124550642573445,0.11374171890444887,0.18911433005488434,-0.029756873218794788
O10,-0.4500048744095467,0.29853825331391354,-0.7303199907268858,0.1445271096832685,-0.09270975031847599,-0.24061910862617134,-0.0045505069847237845,-0.15664146161138662
