,F0,F1,F2,F3,F4,F5,F6,F7
N10,-0.8748818181535931,-0.05373410354836008,0.16534711926576393,0.23912443535567976,0.1313130213520349,0.008712976603483674,-0.08806541672758683,-0.20318553763248928
A1,-0.3398821240519699,-0.32463078537419443,-0.37134116003897105,-0.40264055331869747,0.3606311381313151,-0.3356443297196504,0.3724957824712372,-0.24549331571662608
A2,0.5603022484685772,0.37824241625704347,0.0854925047639137,0.728912441972851,-0.14653437103565237,0.13037186391314717,0.06372003109394583,-0.0088644634275987
A3,-0.5057190144608337,-0.5797242286249191,-0.42282713563264296,0.03868688207856127,0.2500128963814194,0.24642733450252002,0.15861977093231916,0.09677203470272382
A4,0.2526242020272139,0.6025760220310344,0.3763503274988788,0.5691885445854542,-0.21895930093687827,-0.05498902658910012,0.09931681702963145,-0.04114348880597887
A5,-0.38029316680648856,-0.55981243225969,-0.25225439749860334,-0.6070140108036364,0.2767449477064167,-0.10090349160644879,0.1467324289753385,0.003827827672999018
A6,0.07787281565122191,0.6826847228866434,0.33787044082943557,0.520299914250428,-0.12182915211829655,-0.1990235757630112,0.21304060383586854,-0.028148681794035093
A7,-0.5559642133043434,-0.45575197416148505,-0.12138388500510591,-0.647194444671591,0.20915826382018882,-0.11649451540467655,0.1467561094229018,-0.043671189954231075
A8,0.43737346145852457,0.5505568174209425,0.3605959935764389,0.5758941954505569,-0.17965375648100637,0.07416296879077897,0.16160132034941488,-0.07567381609019329
A9,0.26385535542399224,0.5428350494952408,0.358169745704229,0.6549792941472968,-0.11341009083254651,-0.11535834061352468,0.14441950000209766,-0.09452780051706344
A10,0.7233739249693442,0.3029882666480849,0.10434616734786031,0.5457237302516149,0.04968167655279419,-0.1484553178052475,0.29755781128903425,-0.11786433002902964
C1,0.5855406868867535,-0.029752308468921584,0.5519921401110531,-0.13516839260655691,0.5106077206960917,0.09805624521957423,0.11982535202193355,0.04227781225948061
C2,-0.3650589894576469,-0.20757310897369927,-0.36041569885093844,0.42313834178263615,-0.513014220972614,0.22079132927341324,0.3681863593041806,0.08686224838358127
C3,0.35925315587096934,-0.132814247161898,0.7568338017070843,0.09563651998719222,0.3375399605182459,0.04858670446190513,0.2133585856618694,-0.14270341569181835
C4,-0.7414326227258453,-0.12397462293584767,-0.35516771855741497,0.32661078007090044,-0.27621716914583716,0.08610866372808167,0.22420299319274617,-0.0004104261606714143
C5,0.5401225645755394,0.27494048419239075,0.3996718260460579,-0.20328546375921727,0.6059197425128883,-0.13302732561322497,0.039299729485046765,-0.06243841675324239
C6,-0.506242179436615,-0.15092154432178018,-0.40516098532810385,0.35207258459300983,-0.48011417663284045,0.0940601258226079,0.36029547787024174,0.07881276773295584
C7,0.2575659825819781,0.11057198916858045,0.6500012195516309,-0.11689045183672708,0.6104397641659672,0.17268344120032908,0.012945892917266805,0.21464140645408375
C8,-0.72957869933352,-0.1899249937806118,-0.4820443231197693,0.10643808343572853,-0.25978743618753447,-0.03321740268802814,0.23472440002085768,-0.1727775771190626
C9,0.4515227345443333,0.2579750630877973,0.5208379704528086,-0.07503432546351214,0.6460011261589745,0.08897187585565743,0.07069301716100149,0.11877954442311024
C10,0.47083633636389466,-0.10159673091434672,0.6565858269872079,0.058921453758865074,0.44898451169337056,0.07967409567833514,0.25266140679461935,-0.035365267998155
O1,0.22045128901404965,-0.7104969172222051,0.3934667401003679,0.3096059964827861,-0.15078804315724664,0.3873679283448543,-0.02668134292790519,0.035757998938064764
O2,-0.38196528596607565,0.5889596561321838,-0.3631895761890433,-0.21947626584574575,0.3362284890610377,-0.0019592418819987917,0.3462242606101658,0.2525507565676214
O3,0.024686550436567353,-0.5199561721713618,0.3250470655088094,0.5088450419617395,-0.19579447917763157,-0.43759869155728237,0.060617475229229216,0.2221504680674424
O4,-0.25567926271949504,0.4777193365593281,-0.3797038790661257,-0.3390699650843222,0.4198641576182271,0.061814418601278814,0.4096372400143094,0.23913020841977983
O5,0.4615925175267593,-0.5920121938983663,0.3248322756395911,0.4112290342437264,0.06591462202816754,-0.17923609310413668,0.23256718618089353,0.10764523660411975
O6,-0.2641946421228673,0.44635962445027766,-0.27488577078203946,-0.427355844011388,0.21519623783877065,0.5207545136574815,0.12934301861193032,-0.223570139095689
O7,0.47352621231256764,-0.5539303609328006,0.4531360380794393,0.20735765740453266,0.006000959503745221,0.08800966392052804,0.21563255013600435,-0.25401672834043165
O8,-0.01283632681421877,-0.7583336722645613,0.3133189895901705,0.3106723983084649,-0.10938227324263286,0.43556491821137483,-0.013545206768058439,-0.009984389938229319
O9,-0.15289916672620046,-0.23232955976761357,0.704846882954533,0.44945431074232123,-0.17224202527292512,0.16544954297304817,0.03454215006405297,0.05760302223045549
O10,0.3534126637318802,-0.6080162105336833,0.3117394211253523,0.5222162921247322,-0.06761175668025744,-0.2408563584119401,0.13789076108926895,0.12821806639298394
