,F0,F1,F2,F3,F4,F5,F6,F7
A9,0.45735643041345464,0.774898581066596,0.152717467682897,0.20336493585422558,0.11912247492653157,-0.12852276908398344,-0.08630555649427975,0.08778476613528266
A10,0.8294064330480596,0.34627601494940724,0.025039597093339083,0.09140716447211662,0.15607476812564622,-0.21650549584549159,-0.24616145467996986,0.10468875202795554
C1,0.49047718562286163,-0.05185413184498674,-0.6682036888346209,0.3668220016183727,-0.38136519378788347,0.051910495226451546,-0.18255640745536775,-0.018911458282759683
C2,-0.22881365200476936,0.21542539814500378,0.5423959265099417,-0.6076529586569258,0.24785784004363942,0.09942050256536897,-0.375940094426301,-0.11523984980333841
C3,0.37951221105371746,0.2717505789746821,-0.6132475091327103,0.11817541064910725,-0.5055094992842152,-0.026574280470145133,-0.26060140359976997,0.14218037843669729
C4,-0.6179110386427696,0.26698660431578075,0.34306972766807425,-0.4904226842479517,0.3800879783592178,-0.005482036656042501,-0.20854992951884674,-0.023108532229376973
C5,0.4619571275680698,-0.07637349084348734,-0.5953707914796489,0.5967979730949091,-0.1555541843032636,-0.14260059886426954,-0.018647813290956154,0.06668749584367085
C6,-0.4027749862535219,0.20619536050383547,0.5382962051085548,-0.5366333488114163,0.3016065399571065,-0.0316549028847908,-0.33408335509724596,-0.11009272933294868
C7,0.21249397221104255,0.1511270283633897,-0.749159494576986,0.4341109214162912,-0.3042424545684451,0.1678001952361299,-0.10122594338107804,-0.18835582469493692
C8,-0.6561872614221124,0.01508578937275347,0.36278171383888624,-0.4672164762678744,0.3477184067043688,-0.13526663655174836,-0.193294103864061,0.13946956064590826
C9,0.40097556907864884,0.09687549184488388,-0.683881913171859,0.5474407205871281,-0.1634821034994878,0.07023073138606617,-0.11911073829000651,-0.10366193332558768
C10,0.45773453040088374,0.18269627008533246,-0.6671575184505105,0.16924831680444574,-0.411795170113333,-0.001448355489167608,-0.2914683024710032,0.050448976053433035
O1,0.29476601453603757,0.13902640230946903,-0.21925018919556472,-0.654387168941854,-0.46954721108963604,0.3630702280908712,-0.13038753868486397,0.002925116747212736
O2,-0.4242180337566767,-0.0738263249174041,0.005113304129729704,0.5464480615524003,0.5452031998691674,-0.09766756985790956,-0.2689701345937885,-0.26984602562351717
O3,0.1499544651613361,0.37131148865556324,-0.08598433983060451,-0.6661188345890685,-0.27886767183952393,-0.4150653961569674,0.06691416204698056,-0.2267519172428941
O4,-0.3415670415114849,-0.24498541558883924,-0.09682338566679859,0.5439514620893554,0.4807598876379399,-0.0699735670133235,-0.37441126524687507,-0.2556647073133261
O5,0.5323037214214122,0.1294436763817603,-0.32074082551899097,-0.5638493496749687,-0.32037441340435174,-0.24324226606923693,-0.17512265397491641,-0.1105083592524351
O6,-0.34557860136714275,-0.23312110129339794,0.015546048984303524,0.5456584101909155,0.27926032925829275,0.43380463515762285,-0.2706461620533208,0.22784501957394085
O7,0.5043605666836481,0.061971007736806714,-0.3201306101493876,-0.401389136543797,-0.511310228590886,-0.0012774769576199168,-0.24577954011591668,0.2519891974300756
O8,0.07630591341670374,0.14556507430533544,-0.2435366185239777,-0.7387715735864692,-0.3750561377256195,0.391731677300015,-0.15955408038925317,0.04469599849504078
O9,0.008328769332188353,0.6982710780571467,-0.16542562679016073,-0.3445030640379203,-0.42452337966818626,0.14953201951472936,-0.08630145944455427,-0.04547145020199782
O10,0.46518241046791603,0.23492053199029678,-0.20602403847801326,-0.6718556215726739,-0.29881988683372235,-0.25394864927709043,-0.06729813875284685,-0.12832906854250142
